tweet_wakati,emoji
"この 後 、 20 時 から 🙋 ‍♂ ️ 
",🙋
"楽しかっ た ね ☺ ️🎶 また 遊ぼ 🙋 ‍♀ ️💡 
",🙋
"段々 と 投資 方針 が 固まっ て き まし た 🙋 ‍♂ ️ 
",🙋
"イン カム 狙い で 配当 金 貰っ た として も 、 どうせ 再 投資 に 回す の で あれ ば あまり 意味 が ない な と 🙋 ‍♂ ️ 
",🙋
"ふ なっ し ー は 開会 式 に 飽き て ゲーム を 始め た に 1 票 🙋 ‍♀ ️ 
",🙋
"お気 を つけ て 行っ て らっしゃい ませ 🙋 
",🙋
"原 神分 から なく て 放置 し た 勢 🙋 ‍♀ ️ 
",🙋
"そして 、 30 万 ポイント いっ たら 幼稚園 児 やり ます 🙋 ‍♀ ️ 
",🙋
"パーカー 大好き 🙋 ‍♂ ️ 
",🙋
"めっちゃ オススメ の お 店 枠 空い てる ので 早め に 問い合わせ 下さい 🙋 ✨ 
",🙋
"ありがとう ござい まし た 🙋 ‍♀ ️ ❣ ️ 
",🙋
"また 来週 っ っ 🙋 ‍♀ ️🧡 
",🙋
"まだまだ 沢山 RT 待っ て ます 🙋 ‍♂ ️ 
",🙋
"という 訳 で : や つが れ 詰め の ネップリ 登録 し まし た 🙋 ‍♀ ️ 
",🙋
"結果 は はずれ 😭 来週 も 挑戦 し て ね 🙋 ‍♀ ️ 
",🙋
"結果 は はずれ 😭 来週 も 挑戦 し て ね 🙋 ‍♀ ️ 
",🙋
"武器 は 伸ばし て ください 🙋 ‍♂ ️ 
",🙋
"楽しく 出来る 方 🙋 ‍♂ ️🙋 ‍♂ ️ 
",🙋
"制服 配信 ありがとう ござい ます 🙋 ‍♀ ️💕 そして 今日 で 配信 初めて 1 ヶ月 に なり まし た ！ オドオド 感 なくなっ た ね とか 配信 者 っぽく なっ た ね とか コメント 鬼 鬼 嬉しかっ た です 🥺 
",🙋
"じ ろ ち ゃんこんばんまいま ー い 🙋 ‍♀ ️ 
",🙋
"ん ーズーム 人 狼 楽しい けど やっぱり 勝ち たい 😳 上手く なり たい なあ 🙋 
",🙋
"まだまだ 沢山 RT 待っ て ます 🙋 ‍♂ ️ 
",🙋
"はーい 🙋 ‍♂ ️ 
",🙋
"ひま な ひと 〜 🙋 ‍♂ ️ 
",🙋
"ほんと だ ね 、 睡眠 大切 ❤ ️ 体調 は おかげ さ まで 良い よー 🙋🍀 
",🙋
"自分 も ラーメン は 好き です 🙋 
",🙋
"わーい 🙋 ‍♀ ️💓 やっ た ぁ 🤩 
",🙋
"今度 狩り 行き ましょ ー 🙋 ‍♀ ️🙋 ‍♀ ️ 
",🙋
"この アユニ ちゃん 好き な 方 は 手 〜 上げ て いこ う ぜ 〜 🙋 ‍♂ ️🙋 ‍♀ ️ 
",🙋
"相方 の やつ 見 た ので やり ます 🙋 ‍♀ ️ 
",🙋
"この 前 お 友達 と カラオケ に 行っ たら ポテト 食べ 放題 やっ て て メガ 盛り 3 皿 を 2 回 繰り返し まし た 🙋 ‍♀ ️ 
",🙋
"1 日 7 名 様 のみ と なっ て ます 🙋 ‍♂ ️ 枠 が 埋まっ て しまっ たら 申し訳 ない です が 次 の 日 に 連絡 下さい 👍 興味 ある 方 は 、 👇 こちら に サポー … 
",🙋
"超 簡単 たった スマホ を 30 分 触る だけ で 月収 30 万 円 稼げ た ノウハウ を あなた に 教え ます 🙋 ‍♂ ️ 
",🙋
"🙋 ‍♀ ️ 人気 No . 1 アイシャドウ の 新作 を チェック 💁 ‍♀ ️ 
",🙋
"ば ち ぼ こ に 犯し たい 🙋 ‍♂ ️🙋 ‍♂ ️ 
",🙋
"残業 に も 耐え れる 自信 出 て き た 🙋 
",🙋
"結果 は はずれ 😭 来週 も 挑戦 し て ね 🙋 ‍♀ ️ 
",🙋
"はい はい はい 🙋 ‍♀ ️ 
",🙋
"🙋 ✋ 挙手 し て 下さい 。 
",🙋
"百恵 日和 の MV が 見れる の は ここ だけ です 🙋 ‍♂ ️ ✨ 
",🙋
"2 キル 34 ダメ なんて 知り ませ ん 🙋 ‍♂ ️ ( 笑 ) 
",🙋
"おはよう ござい ます 🙋 ‍♂ ️ 
",🙋
"結果 は はずれ 😭 来週 も 挑戦 し て ね 🙋 ‍♀ ️ 
",🙋
"大丈夫 かぁ 😭 無理 し ない よう に 🙋 ‍♀ ️ 
",🙋
"🙋 ✋ 挙手 を し て 下さい 。 
",🙋
"したい 方 DM ください 🙋 ‍♀ ️ 
",🙋
"🙋 ‍♂ ️🙋 ‍♂ ️ 
",🙋
"私 、 毎週 20 万 負け 続け て まし た から 🙋 今 は 、 スマ ホ で 凱旋 し て ます ので 負ける の は 電気 代 だけ です ね (； ・ ∀ ・ ) 
",🙋
"🙋 ✋ 挙手 を し て 下さい 。 
",🙋
"UC 系 で も 、 よろしく お願い 致し ます 🙋 ‍♂ ️ 
",🙋
"お 仕事 お疲れ様 です 😌💓 ゆっくり 休ん で 下さい ね 🙋 おやすみなさい ね 🙋 また 遊び に 行く から ねぇ 。 けん ちゃん です 。 
",🙋
"はーい 🙋 ‍♀ ️ 忘れ ない よう に 持っ て く ね 💮 
",🙋
"寝 ま ー す 🙋 ‍♀ ️💤 
",🙋
"🙋 ‍♂ ️ フォロー ＆ リツイート 🙋 ‍♀ ️ 
",🙋
"🙋 ‍♀ ️ 
",🙋
"輩 の 表情 に 全力 を 注ぎ まし た ✨ 🙋 ‍♀ ️ ( 笑 ) 
",🙋
"🙋 ‍♂ ️ フォロー ＆ リツイート 🙋 ‍♀ ️ 
",🙋
"🙋 ‍♂ ️ これ は 「 U 」 と は 「 別 」 の 建物 を 舞台 に し た フィクション です 
",🙋
"甲斐田 もどき が でき た ので 、 弦月 に 取り掛かり ます 🙋 ‍♀ ️ 
",🙋
"🙋 ‍♂ ️ フォロー ＆ リツイート 🙋 ‍♀ ️ 
",🙋
"はーい 🙋 ‍♀ ️ 
",🙋
"お 休み なさい 🙋 
",🙋
"🙋 ‍♂ ️ フォロー ＆ リツイート 🙋 ‍♀ ️ 
",🙋
"できれ ば 授賞 式 で こんな ドレス 着 たい 👗🙋 ‍♀ ️ ( ティアラ は 持参 🤫 ) 
",🙋
"はーい 🙋 こちら 24 時 から で ー す 🙋 
",🙋
"お疲れさま でし た 🙋😂 
",🙋
"はーい 🙋 ‍♀ ️ 
",🙋
"私 も 同じく A 型 🙋 ‍♀ ️ 
",🙋
"朝 配信 出来 たら し ます 🙋 ‍♀ ️ 
",🙋
"コズエン の Tシャツ 買い ます 🙋 ‍♂ ️ ❤ ️ 
",🙋
"はーい 🙋 ‍♀ ️ 
",🙋
"手 🙋 ‍♀ ️ 世界 で 一番 愛らしく て 💖 無害 な 💛 ポチャクズ Tingle 
",🙋
"やす子 「 リトルトゥース で あり ます ！ ！ 」 🙋 ‍♀ ️ 
",🙋
"Reframe 当たっ た という こと で 12 月 まで に 、 また 自分 磨き により 力 を 入れる 事 を 誓い ます 🙋 
",🙋
"🙋 なり たい です 
",🙋
"さっき シア ちゃん の スペ に い た さくら です 🙋 ‍♀ ️ 
",🙋
"三 冠 し て から なら 1 . 5 予想 な んで それ くらい じゃ ない か と 予想 し まし た 🙋 
",🙋
"ハンド ！ 🙋 ‍♂ ️ 
",🙋
"ワクチン 接種 後 な んで 安静 に … 🙋 ‍♂ ️ 
",🙋
"明日 に 備え て ね ～ 🙋 
",🙋
"そして 末永く よろしく お願い し ます 🙋 
",🙋
"夜 は 少し ライブ 配信 し ます 🙋 ‍♀ ️ 19 時 頃 の 予定 ✨ ぜひ 遊び に 来 て … 
",🙋
"🙋 ‍♂ ️ これ は 「 U 」 と は 「 別 」 の 建物 を 舞台 に し た フィクション です 
",🙋
"配信 は 20 時 から 🙋 ‍♀ ️ 
",🙋
"そして 、 行っ てらっ しゃ ー い 🙋 
",🙋
"お 待た せ し まし た 🙋 ‍♀ ️💛 
",🙋
"同じ くぅ 🙋 ‍♀ ️ 
",🙋
"き ゆ た ん です wwww 今 もしかして ハマっ て ます … 🙋 ‍♀ ️🙋 ‍♀ ️ 
",🙋
"ASMR 目指し ます 🙋 ‍♀ ️ (？) 
",🙋
"はーい 🙋 
",🙋
"激しく 同意 です 🙋 ‍♀ ️ 
",🙋
"無理 し ない 程度 に 🙋 ‍♀ ️🤍 
",🙋
"福井 の 鉄板 お 風呂 🛁 屋 さん です 🙋 ‍♀ ️ 
",🙋
"✨ 💁 ‍♀ ️🅰️ 7 ️ ⃣ 🙋 ‍♂ ️ ✨ 
",🙋
"の ハンド ケア セット を 当てよ う ！ 🙌 
",🙌
"9 / 26 まで 毎日 チャレンジ し て 下さい ね 🙌 
",🙌
"わ ー ！ たる ちゃん 、 ありがとう 🤣🙌 ✨ 
",🙌
"ご 参加 いただき 、 ありがとう ござい ます 🙌 
",🙌
"の ハンド ケア セット を 当てよ う ！ 🙌 
",🙌
"Ver .-」 本日 発売 ！ 🙌 
",🙌
"あなた の 温かい ご 支援 を お待ち し て い ます 🙌 
",🙌
"この ２ 日間 久しぶり に ツイ 来れ て 楽しかっ た ～(^-^ ゞ ✌ ️ アミチング と 話す の は 幸せ だ ね ❤ ️ ありがとう 😃🙌🙌 
",🙌
"🎯 盛大 に 拡散 お願い し ます 🙌🎯 
",🙌
"沢山 お 友達 欲しい です 🙌 
",🙌
"繋がっ て くれる 人 募 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"新 CM を 見 て 答え て ね 🙌 
",🙌
"たぶん 普通 歩く 頃 に は 11 . 5 cm なんて 過ぎ去っ てる サイズ らしく セール で この サイズ 70 % off で 買え た 🙌 ( 笑 ) 
",🙌
"来年 用 に 12 . 5 cm の 冬 靴 も get 🙌 
",🙌
"貴重 な 生 配信 撮影 し て もろ て ありがたし ！ 🙏 ✨ しかも 伝説 の エロ 本 小屋 ✨ みなさん の コメ で 辿り 着け て 良かっ た 👏 サブ チャン に 動画 上がる かも と の 事 です 🙌 
",🙌
"新居 に 引越し た ばかり で 、 新しい サイドテーブル 探し て た ところ な ので ご 縁 が あり ます よう に ✨ 当選 し たら しっかり レビュー 投稿 さ せ て いただき ます 🙌 
",🙌
"よろしく おねがい し ます 🙌 
",🙌
"おはよう ござい ます 🙌 
",🙌
"「 コール スロー 」 ご 視聴 ありがとう ござい まし た 🙌💜 
",🙌
"若 さ と 可愛 さ は 減価 償却 する から 、 人間 力 を 身 に 付か せ ない と 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"さて … どちら の グループ に 行き ます か ？ 😎🙌 
",🙌
"また 配信 遊び に 行く ね 🙌💓 
",🙌
"めちゃめちゃ 面白かっ た です 〜 ！ ！ 超 楽しく て あ っちゅう まで し た 🙌 お疲れ様 でし た ！ ！ 
",🙌
"お 友達 対戦 で ゴーストルールデラックス 譜面 やれ た ！ ！ 🙌 ✨ 
",🙌
"ｱｰｰｰｰｯテイルズ … ！ ！ ！ なんか めちゃめちゃ 神作 らしい から やる しか ない よ な ！ ！ ！ 買う べ ！ ！ 🙌 
",🙌
"うん うん ！ 予告 やばかっ た 🙌 まさかの オリアニ も ある なんて 😆 めっちゃ 楽しみ 😊 
",🙌
"メッセージ お待ち し て おり ます 🙌 
",🙌
"ファ ルル の 衣装 は この よう に なっ て おり まし た ✨ キラッキラ でし た 🙌 
",🙌
"ご 参加 いただき 、 ありがとう ござい ます 🙌 
",🙌
"ご 参加 いただき 、 ありがとう ござい ます 🙌 
",🙌
"素晴らしい 👏🙌 ❤ ️😘 ❤ ️ ♬ 
",🙌
"分かり ませ ん が 嬉しい です 🙌 
",🙌
"久しぶり に 作業 集中 でき た 🙌 
",🙌
"ありがと 🙌 
",🙌
"いい ね と RT 稼ぎ に どうぞ 🙌 ✨ 
",🙌
"結局 う で 痛く て 寝 れ ない から 友達 に 寝 落ち 電話 の お誘い し たら ノリ ノリ で 承諾 し て くれ た ので 超 ・ 感 ・ 謝 🙌 
",🙌
"公式 Instagram で も 、 フォロー ＆ 下記 の 投稿 を いい ね で 、 ハイボリーギフトボックス が 100 名 様 に 当たる プレゼント キャンペーン を 実施 中 ！ ぜひ ご 参加 ください 🙌 
",🙌
"その 手 が あっ た ね … 今度 から やっ て みる ! 🙌 
",🙌
"フォロバ 100 🙌 
",🙌
"2 缶 セット が 当たる ✨ 毎日 応募 で 当選 確率 アップ ！ 返信 で おすすめ 情報 が 届く 🙌 
",🙌
"東京 進出 バンザイ 🙌 
",🙌
"私 も 呼び タメ 歓迎 な ので 気軽 に 絡ん で ね 〜 ！ ！ 🙌🙌 ✨✨✨ 
",🙌
"明日 も 見 に 行き ます 🙌 楽しみ 🤭 
",🙌
"メッセージ お待ち し て おり ます 🙌 
",🙌
"ご 参加 いただき 、 ありがとう ござい ます 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"メッセージ お待ち し て おり ます 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"気 に なる 方 お迎え に 行き ます 🙌 
",🙌
"御 共演 頂い た 皆々様 、 制作 の 皆様 、 ありがとう ござい まし た 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"ファ ルル の 衣装 は この よう に なっ て おり まし た ✨ キラッキラ でし た 🙌 
",🙌
"良けれ ば 仲良く し て ください 🙌 
",🙌
"前 も 書か せ て もらっ た けど 前 と は 違う テイスト で 🙌 
",🙌
"ドーラ さん と 社 築 さん に 久しぶり に 会え まし た 😆🙌 
",🙌
"ご 参加 いただき 、 ありがとう ござい ます 🙌 
",🙌
"良けれ ば 仲良く し て ください 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"よかっ たら どーぞ 🙌 ✨✨ 
",🙌
"盛り上がり ます よう に 〜 🥰🙌 
",🙌
"off ,』 本日 9 / 22 発売 🙌🎊 
",🙌
"介護 職 の 人 🙌 kp 🍺 一応 ダイエット 中 
",🙌
"メッセージ お待ち し て おり ます 🙌 
",🙌
"お疲れ様 でし た 😂🙌 
",🙌
"は ぬれ た 手 に 使える ので 、 手洗い ・ 水仕事 が 多い 人 に おすすめ 🙌 
",🙌
"ち ー ちゃん 呼び 把握 🙌 
",🙌
"🙌🙌 
",🙌
"10 月 の 伝説 レイド 、 メガレイド が 発表 さ れ まし た 🙌 
",🙌
"まだ 間に合い まし たら お願い 致し ます 🙌 
",🙌
"新 CM を 見 て 答え て ね 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"春夏秋冬 の 杏 炭 が 揃っ た ！ 🙌 
",🙌
"仕事 中 寝る 可能 性 ある わ 🙌 ← 
",🙌
"わたし ガンガン 絡ん で いく けど 見つけ 方 わから ない 😂🙌 
",🙌
"遅く まで ありがとう ござい まし た 🙌🙌🙌🙌 
",🙌
"メッセージ お待ち し て おり ます 🙌 
",🙌
"お疲れ様 でし た 😂🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"ご 視聴 頂き 嬉しい です 🙌 
",🙌
"申請 し まし た 🙌 
",🙌
"ファ ルル の 衣装 は この よう に なっ て おり まし た ✨ キラッキラ でし た 🙌 
",🙌
"日本 一周 成功 致し まし た 🙌👏 ✨ 
",🙌
"おすすめ なお 店 が あり まし たら ぜひ 話し て 下さい ね 🙌🎪 
",🙌
"デスク トップ の 方 が いい なっ ていう 事 だけ 考え て ある んで 、 それ を 加味 し つつ 色々 見 て み ま … ！ ご 助言 ありがとう ござい ます ！ ！ ！ 🙌🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"念願 の 👑 1 位 👑 を 頂け まし た 😭🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"わーい 🙌🙌🙌 
",🙌
"ありがとう 〜 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"久々 の ショート 動画 ！ メンバーシップ の リクエスト から 、 ヨルシカ さん の ｢ 言っ て 。 ｣ を 歌っ て み まし た ！ ！ 🙌 
",🙌
"🦒 コメント で 当選 確率 UP 🙌 
",🙌
"ご 参加 ありがとう ござい ます 🙌 
",🙌
"今夜 は 守護 天使 ・ ・ ・ じゃ なく パイナップル の 妖精 ぴねちゃんに 守ら れ ビクロイ を いただき まし た 〜 🙌 ✨ 
",🙌
"なんか 視線 を 感じる な と 思っ たら 、 、 、 🙍 ‍♂ ️ いつも なら 鳴い て 訴える のに 、 この 日 は なぜ か 私 が 気づく まで ひたすら 無言 で 視線 だけ で 訴え て い まし た 。 気づか ず に 閉め て て ごめん て ーーー 🥺 
",🙍
"だ と 思う だろ ？ 残念 健全 です 🙍 ‍♀ ️ 
",🙍
"❤ ️ 自分 の 髪 と 戦っ て まし た 笑 ❤ ️🙍 ‍♀ ️ 
",🙍
"この 暑い のに べたべた し て 気持ち 悪く ない の か ね 🙍 
",🙍
"マッチング 即 アプリ 落ち で 2 回 負け た の は 残念 🙍 ‍♂ ️ 
",🙍
"# 高 身長 家族 🙎 ‍♂ ️🙍 ‍♀ ️👮 ‍♀ ️ の オフショット 📸 
",🙍
"🙍 ‍♀ ️ 「 お待ち し て ます ✨」 
",🙍
"🙍 ‍♂ ️ クインテット 
",🙍
"髪 染め ない 人 は 巻き にくい とか 見 た から もう 諦め 🙍 ‍♀ ️🙍 ‍♀ ️🙍 ‍♀ ️🙍 ‍♀ ️🙍 ‍♀ ️ 
",🙍
"あら 残念 🙍 ‍♂ ️ 
",🙍
"二 次元 オタ です が 応援 し てる 精油 さん ( なんとなく 検索 避け ) は 1 人 い ます 🙍 ‍♀ ️ 
",🙍
"🙍 ‍♀ ️ :# 町田 瑠唯 
",🙍
"長文 ツイート 失礼 し まし た 🙍 ‍♀ ️ 
",🙍
"どんぶり 落下 で テンション 落ちる 🙍💨 ⤵ ️ 
",🙍
"勝負 挑ん で き た けど 残念 だ なぁ 🙍 ‍♂ ️🍶 
",🙍
"❤ ️ が 嬉しい です ！ 四角 関係 も 表し て くださっ て ます ！ 🙍 ‍♂ ️🙎 ‍♀ ️🙎 ‍♀ ️🙎 ‍♀ ️ ありがとう ござい ます ！ ！ 
",🙍
"🙍 ‍♀ ️ 「 お待ち し て ます ✨」 
",🙍
"🙍 ‍♂ ️ クインテット 
",🙍
"茶巾 絞り も 終わっ た し 、 洗い物 も 終わっ た し 、 テレビ も 見 た し 、 髪 乾かし て 寝る ？ ？ 今日 環境 的 に はめ ー っ ちゃ よかっ た から スペース し たかっ た 🥺 あまりに も 落ち着い た の が 深夜 過ぎ て 残念 すぎ 🙍 ‍♀ ️ とりあえず 、 スナシュ も 見 たい し な 。 髪 乾かし て お 部屋 へ 行こ う 🏃 ‍♀ ️ 
",🙍
"🙍 ‍♂ ️ クインテット 
",🙍
"🙍 ‍♂ ️ クインテット 
",🙍
"🙍 ‍♂ ️ クインテット 
",🙍
"🙍 ‍♂ ️ クインテット 
",🙍
"応募 に いっ ちゃ い ます 🙍 ‍♂ ️ 
",🙍
"応募 に いっ ちゃ い ます 🙍 ‍♂ ️ 
",🙍
"でも それ が でき ない の が かなしい 、 恩返し どころか 借金 抱え て いる の つらい 🙍 ‍♀ ️ 
",🙍
